Trust,Rank,Consensus,Emission,netuid,block,alive,owner_take,timestamp,day
0.87885547,0.16595697,0.97787243,0.18504559,5,1670400,True,239.81909,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,6,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,7,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.34560573,0.061009992,0.17596285,0.012241172,8,1670400,True,15.864559,2023-11-07 19:03:49.504,311
0.2740243,0.013502363,0.09451116,0.0014551036,9,1670400,True,1.8858144,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,10,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.8751488,0.059641343,0.97705597,0.06644585,11,1670400,True,86.11382,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,12,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.11123735,0.026310615,0.020082362,0.0006024858,13,1670400,True,0.7808216,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,14,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,15,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,16,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,17,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,18,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.002049751,0.0017675791,0.006830505,1.3766791e-05,19,1670400,True,0.017841762,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,20,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,21,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,22,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,23,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,24,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,25,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,26,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,27,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,28,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,29,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,30,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,31,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.0010859661,0.0010209429,0.006765434,8.000646e-06,0,1677600,True,0.010368837,2023-11-08 19:03:54.976,312
0.8824035,0.48638266,0.97862726,0.5513449,1,1677600,True,714.54297,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,2,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.66710407,0.07116557,0.84171456,0.06938454,3,1677600,True,89.92236,2023-11-08 19:03:54.976,312
0.77013063,0.10527963,0.9371036,0.11427729,4,1677600,True,148.10336,2023-11-08 19:03:54.976,312
0.86613446,0.16141643,0.9749459,0.1822872,5,1677600,True,236.24423,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,6,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,7,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.3449248,0.0609847,0.1749777,0.012360372,8,1677600,True,16.019043,2023-11-08 19:03:54.976,312
0.2871249,0.02672725,0.10633361,0.0032919466,9,1677600,True,4.2663627,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,10,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.8608526,0.058896445,0.97362286,0.06642136,11,1677600,True,86.082085,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,12,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.11072433,0.026384253,0.019981654,0.00061066664,13,1677600,True,0.79142404,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,14,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,15,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,16,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,17,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,18,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.002020212,0.0017420783,0.006828503,1.3779109e-05,19,1677600,True,0.017857727,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,20,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,21,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,22,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,23,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,24,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,25,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,26,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,27,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,28,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,29,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,30,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.0,0.0,0.006692851,0.0,31,1677600,False,0.0,2023-11-08 19:03:54.976,312
0.0010919118,0.0010249525,0.006765834,8.092359e-06,0,1684800,True,0.010487698,2023-11-09 19:04:00.448,313
0.88289523,0.44646877,0.9787299,0.5099223,1,1684800,True,660.8594,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,2,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.6880961,0.07538114,0.8677215,0.076329626,3,1684800,True,98.923195,2023-11-09 19:04:00.448,313
0.79590756,0.110082716,0.9506906,0.12212608,4,1684800,True,158.2754,2023-11-09 19:04:00.448,313
0.8921171,0.16796292,0.9805673,0.19219448,5,1684800,True,249.08406,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,6,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,7,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.3830066,0.0660564,0.23686692,0.018258682,8,1684800,True,23.663252,2023-11-09 19:04:00.448,313
0.36708376,0.058813017,0.20929794,0.0143644335,9,1684800,True,18.616306,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,10,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.7028339,0.06447082,0.8837405,0.06648719,11,1684800,True,86.167404,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,12,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.0079909675,2.4365795e-06,0.0072455877,2.0601759e-08,13,1684800,True,2.6699881e-05,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,14,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,15,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,16,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,17,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.15789296,0.007992166,0.031643406,0.00029511945,18,1684800,True,0.3824748,2023-11-09 19:04:00.448,313
0.0020267863,0.0017446751,0.0068289493,1.3903321e-05,19,1684800,True,0.018018704,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,20,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,21,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,22,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,23,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,24,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,25,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,26,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,27,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,28,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,29,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,30,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.0,0.0,0.006692851,0.0,31,1684800,False,0.0,2023-11-09 19:04:00.448,313
0.0010418802,0.0009772404,0.0067624734,8.263791e-06,0,1692000,True,0.010709873,2023-11-10 19:04:05.920,314
0.88760525,0.36295834,0.9796886,0.4446488,1,1692000,True,576.2649,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,2,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.7008118,0.09016111,0.88164675,0.09939995,3,1692000,True,128.82234,2023-11-10 19:04:05.920,314
0.8053852,0.12148912,0.95494854,0.14507402,4,1692000,True,188.01595,2023-11-10 19:04:05.920,314
0.8965595,0.15895115,0.9813959,0.19506538,5,1692000,True,252.80473,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,6,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,7,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.36668476,0.07558948,0.20863841,0.019720955,8,1692000,True,25.55836,2023-11-10 19:04:05.920,314
0.39328706,0.0604836,0.25594938,0.019358158,9,1692000,True,25.088175,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,10,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.71488595,0.06646559,0.8955622,0.074432895,11,1692000,True,96.46504,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,12,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.0076399785,2.328557e-06,0.007220387,2.1024208e-08,13,1692000,True,2.7247375e-05,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,14,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,15,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,16,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,17,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.15142031,0.061289962,0.029719066,0.0022777016,18,1692000,True,2.9519014,2023-11-10 19:04:05.920,314
0.0018968455,0.0016321199,0.0068201427,1.39193135e-05,19,1692000,True,0.018039431,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,20,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,21,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,22,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,23,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,24,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,25,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,26,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,27,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,28,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,29,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,30,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.0,0.0,0.006692851,0.0,31,1692000,False,0.0,2023-11-10 19:04:05.920,314
0.002999866,0.0010767601,0.0068952646,9.325764e-06,0,1699200,True,0.012086191,2023-11-11 19:04:11.392,315
0.88863003,0.36284432,0.9798915,0.44659397,1,1699200,True,578.7858,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,2,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.69832665,0.08971221,0.8790289,0.099053375,3,1699200,True,128.37318,2023-11-11 19:04:11.392,315
0.8030794,0.12108332,0.9539461,0.14508507,4,1699200,True,188.03024,2023-11-11 19:04:11.392,315
0.8947925,0.158036,0.9810705,0.194747,5,1699200,True,252.39214,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,6,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,7,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.3648601,0.07515188,0.20564173,0.019411793,8,1699200,True,25.157684,2023-11-11 19:04:11.392,315
0.39103112,0.060054734,0.2516769,0.018984761,9,1699200,True,24.60425,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,10,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.70574445,0.065856956,0.8866977,0.07334859,11,1699200,True,95.05978,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,12,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.0076289964,2.3252373e-06,0.0072196,2.1086038e-08,13,1699200,True,2.7327507e-05,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,14,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,15,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,16,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,17,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.1649506,0.06470257,0.033878993,0.0027533825,18,1699200,True,3.568384,2023-11-11 19:04:11.392,315
0.0017187186,0.00147887,0.0068080863,1.2646478e-05,19,1699200,True,0.016389836,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,20,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,21,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,22,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,23,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,24,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,25,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,26,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,27,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,28,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,29,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,30,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.0,0.0,0.006692851,0.0,31,1699200,False,0.0,2023-11-11 19:04:11.392,315
0.002983612,0.0010721323,0.006894151,9.44043e-06,0,1706400,True,0.012234798,2023-11-12 19:04:16.864,316
0.88291645,0.35305145,0.97873425,0.44133198,1,1706400,True,571.9663,2023-11-12 19:04:16.864,316
0.017135631,0.013128552,0.007933909,0.00013303522,2,1706400,True,0.17241366,2023-11-12 19:04:16.864,316
0.6722453,0.08447484,0.8484446,0.09154053,3,1706400,True,118.63653,2023-11-12 19:04:16.864,316
0.8232187,0.12651289,0.9620278,0.15544794,4,1706400,True,201.46054,2023-11-12 19:04:16.864,316
0.8898355,0.15751906,0.9801277,0.19718704,5,1706400,True,255.55441,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,6,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,7,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.39015597,0.08097372,0.25003225,0.025858466,8,1706400,True,33.512573,2023-11-12 19:04:16.864,316
0.3863988,0.044387843,0.24305332,0.013779334,9,1706400,True,17.858017,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,10,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.6898138,0.063452885,0.86968064,0.07048128,11,1706400,True,91.34374,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,12,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.0075882366,2.3127002e-06,0.0072166794,2.1316671e-08,13,1706400,True,2.7626405e-05,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,14,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,15,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,16,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,17,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.19341584,0.07418791,0.04453845,0.004220179,18,1706400,True,5.4693522,2023-11-12 19:04:16.864,316
0.00143704,0.0012364391,0.0067890664,1.0721249e-05,19,1706400,True,0.01389474,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,20,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,21,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,22,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,23,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,24,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,25,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,26,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,27,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,28,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,29,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,30,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.0,0.0,0.006692851,0.0,31,1706400,False,0.0,2023-11-12 19:04:16.864,316
0.002980327,0.0010724171,0.0068939263,9.677677e-06,0,1713600,True,0.01254227,2023-11-13 19:04:22.336,317
0.8820419,0.35294232,0.97855145,0.45209336,1,1713600,True,585.913,2023-11-13 19:04:22.336,317
0.07597823,0.020845344,0.0141999135,0.00038746768,2,1713600,True,0.5021581,2023-11-13 19:04:22.336,317
0.67390347,0.08560222,0.8505644,0.095308796,3,1713600,True,123.5202,2023-11-13 19:04:22.336,317
0.8114329,0.11961952,0.9574799,0.14992444,4,1713600,True,194.30208,2023-11-13 19:04:22.336,317
0.8761855,0.14947003,0.9772873,0.19121286,5,1713600,True,247.81189,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,6,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,7,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.37820506,0.07398257,0.22829752,0.022109112,8,1713600,True,28.65341,2023-11-13 19:04:22.336,317
0.35305244,0.036239672,0.18702233,0.008871937,9,1713600,True,11.498032,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,10,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.69141376,0.06400858,0.87148327,0.07301935,11,1713600,True,94.63308,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,12,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.007577762,2.3095347e-06,0.0072159306,2.1815119e-08,13,1713600,True,2.8272394e-05,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,14,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,15,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,16,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,17,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.23231381,0.08216809,0.06435258,0.0069216536,18,1713600,True,8.970464,2023-11-13 19:04:22.336,317
0.013878461,0.01404693,0.0076816045,0.00014124533,19,1713600,True,0.18305396,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,20,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,21,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,22,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,23,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,24,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,25,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,26,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,27,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,28,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,29,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,30,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.0,0.0,0.006692851,0.0,31,1713600,False,0.0,2023-11-13 19:04:22.336,317
0.0029770413,0.0010721437,0.006893701,9.318076e-06,0,1720800,True,0.012076227,2023-11-14 19:04:27.808,318
0.7317271,0.31572574,0.9102974,0.3623382,1,1720800,True,469.5903,2023-11-14 19:04:27.808,318
0.07583777,0.020805221,0.0141802635,0.0003719439,2,1720800,True,0.48203933,2023-11-14 19:04:27.808,318
0.67359275,0.08552915,0.85016906,0.091672756,3,1720800,True,118.80789,2023-11-14 19:04:27.808,318
0.81179786,0.11199593,0.95762825,0.13521348,4,1720800,True,175.23668,2023-11-14 19:04:27.808,318
0.87570375,0.13399252,0.97718006,0.16507296,5,1720800,True,213.93459,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,6,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,7,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.67446876,0.10386993,0.8512815,0.11147664,8,1720800,True,144.47372,2023-11-14 19:04:27.808,318
0.50375634,0.0819762,0.50938976,0.052645203,9,1720800,True,68.22819,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,10,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.3942135,0.03399692,0.25771767,0.011045989,11,1720800,True,14.315602,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,12,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.0075707086,2.3073733e-06,0.0072154216,2.0989418e-08,13,1720800,True,2.7202286e-05,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,14,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,15,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,16,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,17,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.52922446,0.09700104,0.5725456,0.070017606,18,1720800,True,90.74282,2023-11-14 19:04:27.808,318
0.013864643,0.014032873,0.00768055,0.00013588132,19,1720800,True,0.17610219,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,20,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,21,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,22,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,23,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,24,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,25,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,26,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,27,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,28,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,29,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,30,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.0,0.0,0.006692851,0.0,31,1720800,False,0.0,2023-11-14 19:04:27.808,318
0.0029649034,0.0010686506,0.006892872,8.730349e-06,0,1728000,True,0.011314533,2023-11-15 19:04:33.280,319
0.7437476,0.2978954,0.9196408,0.32469648,1,1728000,True,420.80667,2023-11-15 19:04:33.280,319
0.37147206,0.035572294,0.2166529,0.00913423,2,1728000,True,11.837963,2023-11-15 19:04:33.280,319
0.6967417,0.08812697,0.87733346,0.091636635,3,1728000,True,118.76108,2023-11-15 19:04:33.280,319
0.894279,0.121195845,0.9809749,0.1409098,4,1728000,True,182.61911,2023-11-15 19:04:33.280,319
0.90050995,0.13801129,0.98210365,0.16064513,5,1728000,True,208.19609,2023-11-15 19:04:33.280,319
0.0,0.0,0.006692851,0.0,6,1728000,False,0.0,2023-11-15 19:04:33.280,319
0.0,0.0,0.006692851,0.0,7,1728000,False,0.0,2023-11-15 19:04:33.280,319
0.6959442,0.11416923,0.87647253,0.11859954,8,1728000,True,153.70502,2023-11-15 19:04:33.280,319
0.5256271,0.060880207,0.56371933,0.040675662,9,1728000,True,52.71566,2023-11-15 19:04:33.280,319
0.0,0.0,0.006692851,0.0,10,1728000,False,0.0,2023-11-15 19:04:33.280,319
0.38397983,0.031638518,0.23863062,0.008948246,11,1728000,True,11.596927,2023-11-15 19:04:33.280,319
0.0,0.0,0.006692851,0.0,12,1728000,False,0.0,2023-11-15 19:04:33.280,319
0.0075411103,2.2986324e-06,0.0072133043,1.9651667e-08,13,1728000,True,2.546856e-05,2023-11-15 19:04:33.280,319
0.0,0.0,0.006692851,0.0,14,1728000,False,0.0,2023-11-15 19:04:33.280,319
0.0,0.0,0.006692851,0.0,15,1728000,False,0.0,2023-11-15 19:04:33.280,319
0.0,0.0,0.006692851,0.0,16,1728000,False,0.0,2023-11-15 19:04:33.280,319
0.0,0.0,0.006692851,0.0,17,1728000,False,0.0,2023-11-15 19:04:33.280,319
0.64664996,0.10874301,0.81252474,0.10472095,18,1728000,True,135.71835,2023-11-15 19:04:33.280,319
0.013798381,0.002696267,0.007675504,2.4528184e-05,19,1728000,True,0.031788528,2023-11-15 19:04:33.280,319
0.0,0.0,0.006692851,0.0,20,1728000,False,0.0,2023-11-15 19:04:33.280,319
0.0,0.0,0.006692851,0.0,21,1728000,False,0.0,2023-11-15 19:04:33.280,319
0.0,0.0,0.006692851,0.0,22,1728000,False,0.0,2023-11-15 19:04:33.280,319
0.0,0.0,0.006692851,0.0,23,1728000,False,0.0,2023-11-15 19:04:33.280,319
0.0,0.0,0.006692851,0.0,24,1728000,False,0.0,2023-11-15 19:04:33.280,319
0.0,0.0,0.006692851,0.0,25,1728000,False,0.0,2023-11-15 19:04:33.280,319
0.0,0.0,0.006692851,0.0,26,1728000,False,0.0,2023-11-15 19:04:33.280,319
